Song_Name,Album_name,Artist_name,Album_album_type,Album_id,Album_image,Album_label,Album_popularity,Album_release,Album_total_tracks,Artist_followers,Artist_genres,Artist_id,Artist_images,Artist_popularity,Song_Explicit,Song_Top_Tags_lfm,Song_acousticness,Song_danceability,Song_duration_ms,Song_energy,Song_id,Song_instrumentalness,Song_key,Song_liveness,Song_loudness,Song_mode,Song_popularity,Song_speechiness,Song_tempo,Song_time_signature,Song_track_number,Song_valence,Artist_image
Água Nos Zói - Ao Vivo,Água Nos Zói (Ao Vivo),Clayton & Romário,single,055iSHIEhSre9fapRUBcRP,https://i.scdn.co/image/ab67616d0000b273e80dfa1fdcd0a000cd767af2,Virgin Music Label And Artist Services (S&D),74,2021-10-15,1,69908,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",1tKrZaph4cLsnEdqC5BNEQ,,68,False,,0.476,0.541,188952,0.869,77rIMl1WIrLf4ZDKFYZ4ji,0.0,2,0.868,-1.875,1,81,0.0601,129.82,4,1,0.494,https://i.scdn.co/image/ab6761610000e5eb79799aded28c4a59aa29cb5d
Meu Bem,Meu Bem,João Gomes,single,0mhsDkI1SGicEIzOP6LxTb,https://i.scdn.co/image/ab67616d0000b273b62b66105b0d0db98b9cbe98,Sua Música,68,2021-08-27,1,2430723,['arrocha'],4JNo6Q5KdcRf1vtSX9mB0S,,76,False,,0.191,0.667,140208,0.872,3QKv1RIrWsLTA63oxscVrZ,0.000458,11,0.107,-4.362,0,75,0.0417,143.911,4,1,0.896,https://i.scdn.co/image/ab6761610000e5eb5d3e8b91c0a4cdfee64db663
Mete Um Block Nele,Eu Tenho a Senha,João Gomes,album,5y08Ec8KBmVFcvS5NcNuaZ,https://i.scdn.co/image/ab67616d0000b2735722ad4a2e4a8bc1de33dab1,Sua Música,82,2021-06-01,10,2430723,['arrocha'],4JNo6Q5KdcRf1vtSX9mB0S,,76,False,,0.717,0.681,177192,0.847,1QiZYlh3oZg3zgn8eS99aB,0.0,1,0.327,-5.453,0,73,0.0331,150.001,4,7,0.945,https://i.scdn.co/image/ab6761610000e5eb5d3e8b91c0a4cdfee64db663
Eu Tenho a Senha,Eu Tenho a Senha,João Gomes,album,5y08Ec8KBmVFcvS5NcNuaZ,https://i.scdn.co/image/ab67616d0000b2735722ad4a2e4a8bc1de33dab1,Sua Música,82,2021-06-01,10,2430723,['arrocha'],4JNo6Q5KdcRf1vtSX9mB0S,,76,False,,0.335,0.667,212424,0.872,2YBKO08Wkc3eP5JdUSwng8,5.26e-06,9,0.098,-4.364,0,72,0.0517,149.922,4,3,0.915,https://i.scdn.co/image/ab6761610000e5eb5d3e8b91c0a4cdfee64db663
Até A Próxima Vida - Ao Vivo,Manifesto Musical (Ao Vivo / Vol. 1),Henrique & Juliano,single,34C5pWtJWvLUfKoIZTNrug,https://i.scdn.co/image/ab67616d0000b273c750f88b216803f4b467de83,Virgin Music Label And Artist Services (S&D),75,2021-09-17,5,14554617,"['arrocha', 'sertanejo universitario']",3p7PcrEHaaKLJnPUGOtRlT,,85,False,,0.135,0.587,194311,0.755,1gqZjpNPd6UrV8ZGyKPjDw,0.0,4,0.976,-4.038,0,70,0.184,117.606,4,4,0.629,https://i.scdn.co/image/ab6761610000e5eb3f3fa33960346d34155cc631
Acordo - Ao Vivo,Acordo (Ao Vivo),Henrique & Juliano,single,1hG9khbERmeplVf0lTn6gm,https://i.scdn.co/image/ab67616d0000b273d42661c1bbd6eebee0d04415,Virgin Music Label And Artist Services (S&D),75,2021-10-22,1,14554617,"['arrocha', 'sertanejo universitario']",3p7PcrEHaaKLJnPUGOtRlT,,85,False,,0.611,0.608,169772,0.82,2jb8HW2CXr4mOJaw7LJyVw,0.0,6,0.933,-3.689,1,82,0.119,108.394,4,1,0.673,https://i.scdn.co/image/ab6761610000e5eb3f3fa33960346d34155cc631
Uma Ex (Ao Vivo),Pra Ouvir Tomando uma 2 (Parte 1),Murilo Huff,single,6zVxVKlBq3Bqjp2xRSg96t,https://i.scdn.co/image/ab67616d0000b273c2e8ccef43f7702127ced436,Artinvox,59,2021-02-04,6,180955,"['arrocha', 'sertanejo pop']",3hq7WoPJsrRP0KMSLhUgRz,,73,False,,0.521,0.627,218806,0.651,7xi4XR5EIOU6OHdIydLMjT,0.0,5,0.952,-4.15,1,64,0.0461,104.816,4,1,0.666,https://i.scdn.co/image/ab6761610000e5eb9a98422399d0b6e1bdd9d22a
O Porte da 40,O Porte da 40,Mc Frog,single,71cp204DB5PGabceX3yiBl,https://i.scdn.co/image/ab67616d0000b273930bdfe88ca4c462b6224702,A2M Produtora,65,2021-07-01,1,73385,"['funk bh', 'funk carioca', 'funk mandelao', 'funk viral']",5xKesKsXI1jv2TorLOnbbm,,67,True,,0.771,0.624,184615,0.555,0wcAfve621R8p3sTQjjJXA,0.012,6,0.103,-1.832,0,72,0.0781,77.385,4,1,0.725,https://i.scdn.co/image/ab6761610000e5eb6e1a552d0dbd3961357baf5b
Troca de Calçada,Troca de Calçada,Marília Mendonça,single,4CwfuAMrV2zwnoOzJtuI1k,https://i.scdn.co/image/ab67616d0000b2735eba99fd76c96ae206756326,Som Livre,71,2021-01-29,1,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.539,0.659,203158,0.689,4AAIAVjSyiq1N7SXKkwXZe,0.0,1,0.147,-4.984,0,78,0.0319,99.967,4,1,0.701,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Não Sei o Que Lá,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.266,0.643,169586,0.699,28m65cMH7QXHzFnZSTtNHY,0.0,4,0.116,-5.458,1,77,0.112,115.947,4,4,0.636,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Motel Afrodite,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.333,0.671,170866,0.636,6WxpU2F5gwTzwYsAalI6nI,0.0,7,0.122,-6.496,1,76,0.0608,125.851,4,3,0.704,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Presepada,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.368,0.606,196210,0.733,3YvE7uo4ffseBoJPh8IhHp,0.0,9,0.144,-4.46,1,86,0.175,166.199,4,5,0.672,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Graveto - Ao Vivo,Graveto (Ao Vivo),Marília Mendonça,single,5LC5xnORMHtfcwDMI5cC2V,https://i.scdn.co/image/ab67616d0000b2737b398842d516b65eb6f77fcb,Som Livre,66,2020-01-10,1,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.292,0.714,170877,0.632,3tc8Z4lGzOIwmIVftsxO6o,0.0,9,0.812,-5.1,1,73,0.0312,93.052,4,1,0.402,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Poesia Acústica 11: Nada Mudou,Poesia Acústica 11: Nada Mudou,Pineapple StormTv,single,3716y3qiVChUSJv24nvCUB,https://i.scdn.co/image/ab67616d0000b273ab2c2679ced9d3fe0ca43871,Pineapple StormTV,70,2021-06-23,1,4908952,"['rap baiano', 'trap baiano', 'trap brasileiro']",09U6hmCerKcIJrixubiBjm,,76,True,,0.579,0.725,600000,0.622,6giaOyDFbE4J8iclhCdW7E,0.0,7,0.144,-5.573,0,77,0.0438,119.985,4,1,0.356,https://i.scdn.co/image/ab6761610000e5ebe915b03e0d384550b452d024
MONTERO (Call Me By Your Name),MONTERO,Lil Nas X,album,6pOiDiuDQqrmo5DbG0ZubR,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,Columbia,95,2021-09-17,15,9754598,"['lgbtq+ hip hop', 'pop']",7jVv8c5Fj3E9VhNjxT4snq,,90,True,,0.293,0.593,137704,0.503,1SC5rEoYDGUK4NfG82494W,0.0,8,0.405,-6.725,0,90,0.22,178.781,4,1,0.71,https://i.scdn.co/image/ab6761610000e5ebab6bd6e450cbc7629a9a2381
Pingo de Dó - Ao Vivo,No Pelo 3 (Ao Vivo),Hugo & Guilherme,album,68T7wjEJhAX8gZtwIdNOV3,https://i.scdn.co/image/ab67616d0000b273a6baa834d7f707b98cf8be48,Som Livre,69,2021-04-30,15,573784,"['arrocha', 'sertanejo pop']",1LIuN7ov1IBQDdLsU83ojl,,78,False,,0.685,0.522,161840,0.738,1a17gIb57XhPj2CMbqYABw,0.0,0,0.652,-4.48,0,70,0.117,129.685,4,2,0.608,https://i.scdn.co/image/ab6761610000e5eb67535bfdcd01792eb3ae0fb9
Oi Deus - Ao Vivo,Oi Deus (Ao Vivo),Hugo & Guilherme,single,5XUwW9ZpJjdqZnZw4cGnnR,https://i.scdn.co/image/ab67616d0000b273cebd8a5da944daa4e0c88e80,Som Livre,70,2021-10-29,1,573784,"['arrocha', 'sertanejo pop']",1LIuN7ov1IBQDdLsU83ojl,,78,False,,0.473,0.65,211017,0.685,6JIIejoN31NIn6BJsVS3cu,0.0,7,0.752,-5.262,0,76,0.0333,106.028,4,1,0.438,https://i.scdn.co/image/ab6761610000e5eb67535bfdcd01792eb3ae0fb9
Vou de Lala,Vou de Lala,MC Joãozinho VT,single,0gHO5D4JdxNHZIpyGtQm1I,https://i.scdn.co/image/ab67616d0000b273fd52769fcf651dfedbffed12,GR6 Music,67,2021-06-23,1,134321,"['funk carioca', 'funk ostentacao', 'funk paulista']",6XFc29m1ptfUNmaa1UTuBT,,69,True,,0.328,0.862,300000,0.631,6MQrN9fclpvR4nf0uJrG1x,0.0,9,0.0898,-1.066,0,74,0.177,159.974,4,1,0.5,https://i.scdn.co/image/ab6761610000e5eb148714abf3266cd1198e6e7d
Aqui Em BH Ninguém É de Ninguém,Aqui Em BH Ninguém É de Ninguém,Dj Scar,single,4MziE9em0P5p1sr35zj2OG,https://i.scdn.co/image/ab67616d0000b273704f312c3808617b71511c76,Dj Scar,62,2021-07-30,1,16229,"['funk carioca', 'funk viral']",4TU81hdJFiCuzvaPsajuUo,,59,True,,0.467,0.638,160413,0.495,23vsRADpsucFPXZwRZtnU0,0.0,8,0.221,-5.328,1,69,0.112,85.547,5,1,0.333,https://i.scdn.co/image/ab6761610000e5eb3febad4e3bb65027661e5421
Corte Americano,Imaterial (Deluxe),Filipe Ret,album,74v9BLECHPqKGRLfa24LRn,https://i.scdn.co/image/ab67616d0000b273b68bba41e4749b1bdb55c169,Som Livre,75,2021-04-22,7,2199816,['pop rap brasileiro'],7gJN8W0589FisSYJS17K54,,78,False,,0.555,0.728,139535,0.665,68qqVn5kHBv4zc45SDGLnh,0.0,5,0.14,-5.519,0,78,0.0595,129.055,4,1,0.473,https://i.scdn.co/image/ab6761610000e5eb54088ecfcb3c58434b870c68
Último Beijo,Exatamente Agora,Bruno & Marrone,album,1nlWV4QS0sIUkAWfmuyopB,https://i.scdn.co/image/ab67616d0000b27347a68b9fb771a4c2a2f8dd69,Worldshow Promoções e Eventos,68,2021-07-02,17,4255868,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",5JXhkyafynxCvxtov7C1PV,,76,False,,0.528,0.582,181279,0.899,56kClQGx58w4meMz1JwQvB,0.0,5,0.247,-3.531,1,62,0.143,156.621,4,3,0.612,https://i.scdn.co/image/ab6761610000e5eb6a0ec2243b2929c14a1dea8e
Coração de Isca,Exatamente Agora,Bruno & Marrone,album,1nlWV4QS0sIUkAWfmuyopB,https://i.scdn.co/image/ab67616d0000b27347a68b9fb771a4c2a2f8dd69,Worldshow Promoções e Eventos,68,2021-07-02,17,4255868,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",5JXhkyafynxCvxtov7C1PV,,76,False,,0.352,0.719,147397,0.793,4lHoT8PvMpMg1l5kdxqNmD,0.0,0,0.557,-4.402,0,66,0.0421,120.108,4,4,0.766,https://i.scdn.co/image/ab6761610000e5eb6a0ec2243b2929c14a1dea8e
Por Supuesto,De Primeira,Marina Sena,album,6bN5oG5wKJJqO0j7OhXVNt,https://i.scdn.co/image/ab67616d0000b273de30b8d43258e41d98b6d435,Alá Comunicação e Cultura,78,2021-08-19,10,118445,"['funk carioca', 'pop lgbtq+ brasileira']",0nFdWpwl7h6fp3ADRyG14L,,72,False,,0.665,0.825,186698,0.574,7xVSNhAUQhUIpwfR6lTOwA,4.94e-06,2,0.0751,-6.383,0,83,0.0485,119.999,4,3,0.824,https://i.scdn.co/image/ab6761610000e5eb1122da00b8802bbe5e9219e4
Vestido Coladinho,Vestido Coladinho / Mete o Pé,Max e Luan,single,1tC5NEn1dOizQjd42aA1RA,https://i.scdn.co/image/ab67616d0000b273953527b24b057cec3a96a82c,Max e Luan,73,2021-09-10,2,109167,"['forro', 'sertanejo pop']",5M1ILxS67JEzWguvzNakgE,,66,False,,0.119,0.621,144517,0.909,1d7AtPeraWVsvI4U1YTHt1,0.0,7,0.266,-2.185,1,80,0.0948,160.145,4,1,0.787,https://i.scdn.co/image/ab6761610000e5eb0160f786218be9558b0792d9
Vai Lá Em Casa Hoje,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,single,2ULXBNAz2pgBQmwc3qODUz,https://i.scdn.co/image/ab67616d0000b273e3db1dee62f463e810ccfdc2,Worldshow Promoções e Eventos,80,2021-10-22,1,1267549,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",3FlCKtwOEYQQYyGVEbxG2Z,,75,False,,0.53,0.456,191524,0.83,1c4htMHiolERc0YJvZNdlc,0.0,8,0.968,-3.646,0,87,0.281,157.628,4,1,0.619,https://i.scdn.co/image/ab6761610000e5eb2a01d06f12e9aaac0c7bdd51
Pede Pra Voltar,Pede Pra Voltar,Cleber & Cauan,single,64FSRovBHX2lbreHNF2VRj,https://i.scdn.co/image/ab67616d0000b273d10a08dddebbad9ecae55c67,Som Livre,59,2021-06-11,1,1540794,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",6Y8pfJkEdw4EAST4g9C026,,66,False,,0.458,0.607,141435,0.882,5IjLkZBAHwd77I2gAOKZLC,0.0,1,0.309,-3.186,0,66,0.188,155.972,4,1,0.682,https://i.scdn.co/image/ab6761610000e5ebe58d62e92ef00d48ddd9025c
Não Te Amo,PIRATA,Jão,album,2LeCiUHBSmUMyrclDEEBly,https://i.scdn.co/image/ab67616d0000b27376086200d394250d6eef8adf,Universal Music Ltda.,81,2021-10-20,11,1214121,"['funk carioca', 'pop nacional']",59FrDXDVJz0EKqYg39dnT2,,74,False,,0.314,0.715,180748,0.6,4NIOFeptzAsbkOUnyBE6FY,5.94e-06,5,0.0991,-7.9,1,68,0.0344,119.0,4,2,0.366,https://i.scdn.co/image/ab6761610000e5eb6c8650071fe88c6c8d60a6e2
Mete a Louca,Mete a Louca,MC Rogerinho,single,0S2FuKFYv82F2UO2V08SP4,https://i.scdn.co/image/ab67616d0000b2735e1ba9259971c8227edc920b,MC Rogerinho,15,2021-11-02,1,406753,"['arrocha', 'batidao romantico', 'funk carioca']",5JbQpbeFaKfuZVFzKwaawP,,72,True,,0.213,0.779,185237,0.786,6bvY4L6D3gqBPGE1iSkbOW,4.12e-05,3,0.08,-2.977,0,22,0.0385,115.996,4,1,0.708,https://i.scdn.co/image/ab6761610000e5ebf25267ae8a71a4058e457120
Ameaça,Ameaça,Paulo Pires,single,5a0unzg1MHZYoeI4mtqQ4w,https://i.scdn.co/image/ab67616d0000b2730df3ddb56bc2b331df04e9ba,Paulo Pires,80,2021-10-14,1,8643,"['arrocha', 'arrochadeira', 'piseiro', 'sertanejo pop']",3whgFbrRxsOmYVrq3t4hCY,,71,True,,0.216,0.644,188096,0.938,4fSHADbZbhpZCT9oJpxwbP,1.69e-06,8,0.164,-3.643,1,87,0.0602,169.9,4,1,0.748,https://i.scdn.co/image/ab6761610000e5ebe32c4b2e5260c178195cea1a
Ela me Falou Que Quer Rave,Ela me Falou Que Quer Rave,MC Levin,single,7oquoqetiWHdL6JIp7LrEw,https://i.scdn.co/image/ab67616d0000b27344b7bd7e78c83ee9dce97c61,Ritmo dos Fluxos Records,76,2021-10-25,1,398256,['funk carioca'],0guw2RGoUqaWKpoCY5DzWY,,69,True,,0.271,0.832,235207,0.641,0JdkDCdrhMOaeXjIZdeBXN,0.0194,4,0.487,-6.048,1,83,0.0897,133.041,4,1,0.932,https://i.scdn.co/image/ab6761610000e5eb562df545d6b5e2d737d577d2
Vê Se Pode,Vê Se Pode,MC Levin,single,5WqM6rZeyy2LUrwH1kIGxj,https://i.scdn.co/image/ab67616d0000b2737aa718d7bdcd182a5b8df9b8,Master Gold,59,2021-10-20,1,398256,['funk carioca'],0guw2RGoUqaWKpoCY5DzWY,,69,False,,0.587,0.888,173233,0.421,4Y8rBzQ0mkx3ALVso3n2ip,0.000219,11,0.0386,-2.391,0,65,0.103,133.123,4,1,0.771,https://i.scdn.co/image/ab6761610000e5eb562df545d6b5e2d737d577d2
Set dos Casados,Set dos Casados,Mc Davi,single,4CNrRgC3wHmIRIWABYaiZP,https://i.scdn.co/image/ab67616d0000b2736c0c8fdf92c40838b5bb70cf,GR6 Music,77,2021-09-17,1,3054649,"['funk carioca', 'funk ostentacao', 'funk paulista']",1cYhx7ZOhYoVmnDPb9KMwo,,75,True,,0.325,0.581,643200,0.384,2xebCnKCjYWBhJ4Ai8hO5E,0.0,4,0.0953,-7.618,0,83,0.295,199.884,4,1,0.149,https://i.scdn.co/image/ab6761610000e5ebe1558340c7b6c1d5c6eede65
Bebi Liguei - Ao Vivo,"Todos Os Cantos, Vol. 1 (Ao Vivo)",Marília Mendonça,album,4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,Som Livre,79,2019-02-22,12,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.362,0.603,159780,0.804,3RbXsVQr4jeTxvT35Hssq3,0.0,0,0.743,-4.253,1,72,0.198,153.883,4,6,0.682,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Ciumeira - Ao Vivo,"Todos Os Cantos, Vol. 1 (Ao Vivo)",Marília Mendonça,album,4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,Som Livre,79,2019-02-22,12,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.204,0.741,190084,0.813,7D5F5BzIon5zhzQrOU2pdN,0.0,11,0.797,-4.83,0,70,0.0452,123.842,4,1,0.765,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Bem Pior Que Eu - Ao Vivo,"Todos Os Cantos, Vol. 1 (Ao Vivo)",Marília Mendonça,album,4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,Som Livre,79,2019-02-22,12,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.0164,0.671,168172,0.652,4UANYptjv2kpV6IY7IjXoJ,0.0,0,0.929,-4.689,1,69,0.0403,113.867,4,3,0.404,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Sem Sal - Ao Vivo,"Todos Os Cantos, Vol. 1 (Ao Vivo)",Marília Mendonça,album,4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,Som Livre,79,2019-02-22,12,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.112,0.559,162751,0.844,0EZuXcsnjEmGuRYdFdcctX,0.0,0,0.935,-3.685,1,68,0.124,139.385,4,2,0.823,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Bye Bye - Ao Vivo,"Todos Os Cantos, Vol. 1 (Ao Vivo)",Marília Mendonça,album,4HpiwfnQvs867JNWeLy1vr,https://i.scdn.co/image/ab67616d0000b2730782550182d92608612e9c80,Som Livre,79,2019-02-22,12,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.12,0.738,166199,0.798,055TcJ0BdCrW7qE8Yq5KRM,0.0,0,0.92,-4.489,1,68,0.0572,115.916,4,5,0.439,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Todo Mundo Vai Sofrer - Ao Vivo,"Todos Os Cantos, Vol. 2 (ao Vivo)",Marília Mendonça,single,3mTbv6MyAR4KEDh0w8s9Nk,https://i.scdn.co/image/ab67616d0000b2734ef5fb56ffaa3404e06ad60e,Som Livre,70,2019-05-17,3,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.281,0.621,154661,0.743,4E6RdcCWMiHTu7zy1VTNDo,0.0,3,0.411,-3.864,1,70,0.0738,111.454,4,1,0.581,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Serenata - Ao Vivo,"Todos Os Cantos, Vol. 2 (ao Vivo)",Marília Mendonça,single,3mTbv6MyAR4KEDh0w8s9Nk,https://i.scdn.co/image/ab67616d0000b2734ef5fb56ffaa3404e06ad60e,Som Livre,70,2019-05-17,3,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.103,0.711,156371,0.711,5fY9bVl1Wj4PIM3wnduWop,0.0,4,0.971,-5.691,1,68,0.0896,131.813,4,2,0.743,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Quero Você do Jeito Que Quiser,Patroas,Marília Mendonça,album,4IzsHOBctS66OP3dHXTJsG,https://i.scdn.co/image/ab67616d0000b273b885cc44bba372ec04529963,Som Livre,74,2020-09-04,19,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.501,0.698,215979,0.604,64I6t2tuUGnIlaDIzHJ6YI,0.0,4,0.251,-4.574,1,66,0.0457,127.707,4,1,0.353,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Infiel - Ao Vivo,Marília Mendonça - Ao Vivo,Marília Mendonça,album,0qy6yZjgoZ2cGGk9joy8E4,https://i.scdn.co/image/ab67616d0000b2737b4293f65f8fe7003c29279c,Som Livre,76,2016-03-04,17,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.686,0.852,201905,0.684,38MpAndIjGAyVdcC6npX95,1.76e-05,4,0.145,-5.915,0,68,0.0377,126.08,4,4,0.616,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
O Que Falta Em Você Sou Eu - Ao Vivo,Marília Mendonça - Ao Vivo,Marília Mendonça,album,0qy6yZjgoZ2cGGk9joy8E4,https://i.scdn.co/image/ab67616d0000b2737b4293f65f8fe7003c29279c,Som Livre,76,2016-03-04,17,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.134,0.67,197917,0.671,3XSefjiSHsD34F7clH84xa,0.0,0,0.178,-5.214,1,66,0.0391,143.941,4,11,0.533,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Como Faz Com Ela - Ao Vivo,Marília Mendonça - Ao Vivo,Marília Mendonça,album,0qy6yZjgoZ2cGGk9joy8E4,https://i.scdn.co/image/ab67616d0000b2737b4293f65f8fe7003c29279c,Som Livre,76,2016-03-04,17,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.427,0.655,150349,0.913,2Gvn46nwyQhUnQiFhlP7WX,0.0,7,0.105,-3.585,0,67,0.133,171.961,4,2,0.918,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
De Quem É a Culpa? - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,album,5EOY7EuE83D9oSeT9eR9ry,https://i.scdn.co/image/ab67616d0000b27392aaf0254618b4de33029ab1,Som Livre,76,2017-03-06,18,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.901,0.604,202067,0.433,4YhPcVIxIAJrLhFVPGbJkE,0.0,7,0.676,-6.256,1,68,0.0339,139.696,4,7,0.257,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Eu Sei de Cor - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,album,5EOY7EuE83D9oSeT9eR9ry,https://i.scdn.co/image/ab67616d0000b27392aaf0254618b4de33029ab1,Som Livre,76,2017-03-06,18,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.286,0.739,185587,0.897,4SjkLzyFBVXaxuB6SbJyJN,3.36e-05,9,0.914,-4.124,1,67,0.0686,123.827,4,1,0.384,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Amante Não Tem Lar - Ao Vivo,Realidade - Ao Vivo Em Manaus,Marília Mendonça,album,5EOY7EuE83D9oSeT9eR9ry,https://i.scdn.co/image/ab67616d0000b27392aaf0254618b4de33029ab1,Som Livre,76,2017-03-06,18,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.468,0.654,173427,0.815,6P8v1a8jyfwG5kc7Si1kUp,0.0,0,0.225,-4.976,1,66,0.058,135.095,4,5,0.661,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Fã Clube,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.573,0.676,171764,0.658,1G0kLIS0hE6uUPlIE9gksp,0.0,9,0.154,-5.685,0,75,0.0714,101.912,4,7,0.596,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Para de Me Chamar Pra Trair,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.561,0.548,207251,0.506,78APwJSo30uWBB5PWROMNw,0.0,0,0.076,-5.093,1,72,0.0292,79.053,4,6,0.525,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
Você Não Manda Em Mim,Patroas 35%,Marília Mendonça,album,5S0cTPPACcLQxZPe2X88bQ,https://i.scdn.co/image/ab67616d0000b273fac33ccdd1fdd1821a5a0aa1,Som Livre,89,2021-10-14,9,23222845,"['arrocha', 'sertanejo']",1yR65psqiazQpeM79CcGh8,,89,False,,0.693,0.514,148975,0.585,13hyExMFjdAQ6ZsgqLdpSS,0.0,4,0.317,-5.154,0,71,0.0473,143.844,4,8,0.342,https://i.scdn.co/image/ab6761610000e5eb59035f0b5c852aabd865a080
